Advisor_Id,Investment_Id,Transaction_Type
439796,120816,US Fund Target-Date 2040
439842,120816,US Fund Target-Date 2040
34997,120816,US Fund Target-Date 2040
441348,120816,US Fund Target-Date 2040
441349,120816,US Fund Target-Date 2040
441446,120816,US Fund Target-Date 2040
441448,120816,US Fund Target-Date 2040
441466,120816,US Fund Target-Date 2040
35211,120816,US Fund Target-Date 2040
443273,120816,US Fund Target-Date 2040
443279,120816,US Fund Target-Date 2040
443337,120816,US Fund Target-Date 2040
443461,120816,US Fund Target-Date 2040
443497,120816,US Fund Target-Date 2040
443571,120816,US Fund Target-Date 2040
443589,120816,US Fund Target-Date 2040
444277,120816,US Fund Target-Date 2040
35439,120816,US Fund Target-Date 2040
445162,120816,US Fund Target-Date 2040
445208,120816,US Fund Target-Date 2040
445251,120816,US Fund Target-Date 2040
445276,120816,US Fund Target-Date 2040
445296,120816,US Fund Target-Date 2040
445306,120816,US Fund Target-Date 2040
445357,120816,US Fund Target-Date 2040
445451,120816,US Fund Target-Date 2040
445452,120816,US Fund Target-Date 2040
445467,120816,US Fund Target-Date 2040
445516,120816,US Fund Target-Date 2040
445579,120816,US Fund Target-Date 2040
445588,120816,US Fund Target-Date 2040
445592,120816,US Fund Target-Date 2040
35554,120816,US Fund Target-Date 2040
35559,120816,US Fund Target-Date 2040
35562,120816,US Fund Target-Date 2040
445827,120816,US Fund Target-Date 2040
446049,120816,US Fund Target-Date 2040
446288,120816,US Fund Target-Date 2040
446764,120816,US Fund Target-Date 2040
446775,120816,US Fund Target-Date 2040
446915,120816,US Fund Target-Date 2040
446945,120816,US Fund Target-Date 2040
447001,120816,US Fund Target-Date 2040
447042,120816,US Fund Target-Date 2040
447044,120816,US Fund Target-Date 2040
447051,120816,US Fund Target-Date 2040
447060,120816,US Fund Target-Date 2040
447158,120816,US Fund Target-Date 2040
447241,120816,US Fund Target-Date 2040
447400,120816,US Fund Target-Date 2040
447610,120816,US Fund Target-Date 2040
447855,120816,US Fund Target-Date 2040
447899,120816,US Fund Target-Date 2040
35788,120816,US Fund Target-Date 2040
35793,120816,US Fund Target-Date 2040
448122,120816,US Fund Target-Date 2040
35815,120816,US Fund Target-Date 2040
448337,120816,US Fund Target-Date 2040
448383,120816,US Fund Target-Date 2040
35869,120816,US Fund Target-Date 2040
448968,120816,US Fund Target-Date 2040
449059,120816,US Fund Target-Date 2040
35898,120816,US Fund Target-Date 2040
449153,120816,US Fund Target-Date 2040
449303,120816,US Fund Target-Date 2040
449893,120816,US Fund Target-Date 2040
449903,120816,US Fund Target-Date 2040
449908,120816,US Fund Target-Date 2040
449943,120816,US Fund Target-Date 2040
449944,120816,US Fund Target-Date 2040
449951,120816,US Fund Target-Date 2040
449970,120816,US Fund Target-Date 2040
449979,120816,US Fund Target-Date 2040
449980,120816,US Fund Target-Date 2040
449999,120816,US Fund Target-Date 2040
450096,120816,US Fund Target-Date 2040
450248,120816,US Fund Target-Date 2040
450438,120816,US Fund Target-Date 2040
450442,120816,US Fund Target-Date 2040
450582,120816,US Fund Target-Date 2040
450609,120816,US Fund Target-Date 2040
450612,120816,US Fund Target-Date 2040
450815,120816,US Fund Target-Date 2040
451054,120816,US Fund Target-Date 2040
451135,120816,US Fund Target-Date 2040
451147,120816,US Fund Target-Date 2040
451157,120816,US Fund Target-Date 2040
451171,120816,US Fund Target-Date 2040
451298,120816,US Fund Target-Date 2040
36143,120816,US Fund Target-Date 2040
451991,120816,US Fund Target-Date 2040
36242,120816,US Fund Target-Date 2040
36287,120816,US Fund Target-Date 2040
453245,120816,US Fund Target-Date 2040
453281,120816,US Fund Target-Date 2040
453788,120816,US Fund Target-Date 2040
453807,120816,US Fund Target-Date 2040
453988,120816,US Fund Target-Date 2040
454054,120816,US Fund Target-Date 2040
454059,120816,US Fund Target-Date 2040
454077,120816,US Fund Target-Date 2040
454173,120816,US Fund Target-Date 2040
454243,120816,US Fund Target-Date 2040
454314,120816,US Fund Target-Date 2040
454479,120816,US Fund Target-Date 2040
454498,120816,US Fund Target-Date 2040
456062,120816,US Fund Target-Date 2040
456237,120816,US Fund Target-Date 2040
456249,120816,US Fund Target-Date 2040
456264,120816,US Fund Target-Date 2040
456278,120816,US Fund Target-Date 2040
456310,120816,US Fund Target-Date 2040
456328,120816,US Fund Target-Date 2040
456345,120816,US Fund Target-Date 2040
456373,120816,US Fund Target-Date 2040
456401,120816,US Fund Target-Date 2040
456433,120816,US Fund Target-Date 2040
456459,120816,US Fund Target-Date 2040
456754,120816,US Fund Target-Date 2040
456841,120816,US Fund Target-Date 2040
456861,120816,US Fund Target-Date 2040
456925,120816,US Fund Target-Date 2040
457014,120816,US Fund Target-Date 2040
457048,120816,US Fund Target-Date 2040
457117,120816,US Fund Target-Date 2040
458604,120816,US Fund Target-Date 2040
458634,120816,US Fund Target-Date 2040
458646,120816,US Fund Target-Date 2040
458680,120816,US Fund Target-Date 2040
458727,120816,US Fund Target-Date 2040
458775,120816,US Fund Target-Date 2040
458783,120816,US Fund Target-Date 2040
458817,120816,US Fund Target-Date 2040
459014,120816,US Fund Target-Date 2040
459145,120816,US Fund Target-Date 2040
459317,120816,US Fund Target-Date 2040
459496,120816,US Fund Target-Date 2040
459506,120816,US Fund Target-Date 2040
459602,120816,US Fund Target-Date 2040
37034,120816,US Fund Target-Date 2040
37035,120816,US Fund Target-Date 2040
461303,120816,US Fund Target-Date 2040
461316,120816,US Fund Target-Date 2040
461507,120816,US Fund Target-Date 2040
461651,120816,US Fund Target-Date 2040
461722,120816,US Fund Target-Date 2040
461733,120816,US Fund Target-Date 2040
461740,120816,US Fund Target-Date 2040
462041,120816,US Fund Target-Date 2040
462091,120816,US Fund Target-Date 2040
462534,120816,US Fund Target-Date 2040
37292,120816,US Fund Target-Date 2040
463517,120816,US Fund Target-Date 2040
463547,120816,US Fund Target-Date 2040
464275,120816,US Fund Target-Date 2040
464356,120816,US Fund Target-Date 2040
464357,120816,US Fund Target-Date 2040
464435,120816,US Fund Target-Date 2040
464517,120816,US Fund Target-Date 2040
464533,120816,US Fund Target-Date 2040
464561,120816,US Fund Target-Date 2040
464626,120816,US Fund Target-Date 2040
464675,120816,US Fund Target-Date 2040
37524,120816,US Fund Target-Date 2040
37532,120816,US Fund Target-Date 2040
466622,120816,US Fund Target-Date 2040
466730,120816,US Fund Target-Date 2040
466767,120816,US Fund Target-Date 2040
466769,120816,US Fund Target-Date 2040
466799,120816,US Fund Target-Date 2040
466821,120816,US Fund Target-Date 2040
466849,120816,US Fund Target-Date 2040
466928,120816,US Fund Target-Date 2040
466930,120816,US Fund Target-Date 2040
466945,120816,US Fund Target-Date 2040
466962,120816,US Fund Target-Date 2040
466978,120816,US Fund Target-Date 2040
467041,120816,US Fund Target-Date 2040
467051,120816,US Fund Target-Date 2040
467083,120816,US Fund Target-Date 2040
467131,120816,US Fund Target-Date 2040
467132,120816,US Fund Target-Date 2040
467146,120816,US Fund Target-Date 2040
467154,120816,US Fund Target-Date 2040
467273,120816,US Fund Target-Date 2040
467331,120816,US Fund Target-Date 2040
467364,120816,US Fund Target-Date 2040
37812,120816,US Fund Target-Date 2040
468812,120816,US Fund Target-Date 2040
468841,120816,US Fund Target-Date 2040
468942,120816,US Fund Target-Date 2040
468952,120816,US Fund Target-Date 2040
469041,120816,US Fund Target-Date 2040
469165,120816,US Fund Target-Date 2040
469166,120816,US Fund Target-Date 2040
469199,120816,US Fund Target-Date 2040
469228,120816,US Fund Target-Date 2040
469232,120816,US Fund Target-Date 2040
469243,120816,US Fund Target-Date 2040
469290,120816,US Fund Target-Date 2040
469305,120816,US Fund Target-Date 2040
469338,120816,US Fund Target-Date 2040
469794,120816,US Fund Target-Date 2040
469834,120816,US Fund Target-Date 2040
469935,120816,US Fund Target-Date 2040
469938,120816,US Fund Target-Date 2040
469973,120816,US Fund Target-Date 2040
470007,120816,US Fund Target-Date 2040
470024,120816,US Fund Target-Date 2040
470049,120816,US Fund Target-Date 2040
470054,120816,US Fund Target-Date 2040
470127,120816,US Fund Target-Date 2040
470185,120816,US Fund Target-Date 2040
470196,120816,US Fund Target-Date 2040
470198,120816,US Fund Target-Date 2040
470247,120816,US Fund Target-Date 2040
470312,120816,US Fund Target-Date 2040
470332,120816,US Fund Target-Date 2040
470405,120816,US Fund Target-Date 2040
470432,120816,US Fund Target-Date 2040
471335,120816,US Fund Target-Date 2040
471402,120816,US Fund Target-Date 2040
471722,120816,US Fund Target-Date 2040
471723,120816,US Fund Target-Date 2040
471783,120816,US Fund Target-Date 2040
471809,120816,US Fund Target-Date 2040
471890,120816,US Fund Target-Date 2040
471952,120816,US Fund Target-Date 2040
471966,120816,US Fund Target-Date 2040
471985,120816,US Fund Target-Date 2040
471999,120816,US Fund Target-Date 2040
472035,120816,US Fund Target-Date 2040
472084,120816,US Fund Target-Date 2040
472144,120816,US Fund Target-Date 2040
472191,120816,US Fund Target-Date 2040
472202,120816,US Fund Target-Date 2040
472270,120816,US Fund Target-Date 2040
472378,120816,US Fund Target-Date 2040
472415,120816,US Fund Target-Date 2040
472431,120816,US Fund Target-Date 2040
472445,120816,US Fund Target-Date 2040
472490,120816,US Fund Target-Date 2040
472504,120816,US Fund Target-Date 2040
472573,120816,US Fund Target-Date 2040
472585,120816,US Fund Target-Date 2040
472586,120816,US Fund Target-Date 2040
472602,120816,US Fund Target-Date 2040
472658,120816,US Fund Target-Date 2040
472668,120816,US Fund Target-Date 2040
472711,120816,US Fund Target-Date 2040
472855,120816,US Fund Target-Date 2040
472891,120816,US Fund Target-Date 2040
472914,120816,US Fund Target-Date 2040
473002,120816,US Fund Target-Date 2040
473023,120816,US Fund Target-Date 2040
473025,120816,US Fund Target-Date 2040
473047,120816,US Fund Target-Date 2040
473061,120816,US Fund Target-Date 2040
473082,120816,US Fund Target-Date 2040
473111,120816,US Fund Target-Date 2040
473143,120816,US Fund Target-Date 2040
473146,120816,US Fund Target-Date 2040
473283,120816,US Fund Target-Date 2040
473352,120816,US Fund Target-Date 2040
473380,120816,US Fund Target-Date 2040
473635,120816,US Fund Target-Date 2040
473646,120816,US Fund Target-Date 2040
473651,120816,US Fund Target-Date 2040
473665,120816,US Fund Target-Date 2040
473668,120816,US Fund Target-Date 2040
473671,120816,US Fund Target-Date 2040
473672,120816,US Fund Target-Date 2040
473677,120816,US Fund Target-Date 2040
473680,120816,US Fund Target-Date 2040
473682,120816,US Fund Target-Date 2040
473702,120816,US Fund Target-Date 2040
473708,120816,US Fund Target-Date 2040
473714,120816,US Fund Target-Date 2040
473725,120816,US Fund Target-Date 2040
473731,120816,US Fund Target-Date 2040
473742,120816,US Fund Target-Date 2040
473764,120816,US Fund Target-Date 2040
473812,120816,US Fund Target-Date 2040
473829,120816,US Fund Target-Date 2040
473838,120816,US Fund Target-Date 2040
473919,120816,US Fund Target-Date 2040
473952,120816,US Fund Target-Date 2040
473958,120816,US Fund Target-Date 2040
474002,120816,US Fund Target-Date 2040
474011,120816,US Fund Target-Date 2040
474037,120816,US Fund Target-Date 2040
474038,120816,US Fund Target-Date 2040
474081,120816,US Fund Target-Date 2040
474086,120816,US Fund Target-Date 2040
474107,120816,US Fund Target-Date 2040
474153,120816,US Fund Target-Date 2040
474195,120816,US Fund Target-Date 2040
474244,120816,US Fund Target-Date 2040
474249,120816,US Fund Target-Date 2040
474284,120816,US Fund Target-Date 2040
474338,120816,US Fund Target-Date 2040
474351,120816,US Fund Target-Date 2040
474353,120816,US Fund Target-Date 2040
474388,120816,US Fund Target-Date 2040
474395,120816,US Fund Target-Date 2040
474406,120816,US Fund Target-Date 2040
474418,120816,US Fund Target-Date 2040
474455,120816,US Fund Target-Date 2040
474564,120816,US Fund Target-Date 2040
474569,120816,US Fund Target-Date 2040
474642,120816,US Fund Target-Date 2040
474648,120816,US Fund Target-Date 2040
474659,120816,US Fund Target-Date 2040
474745,120816,US Fund Target-Date 2040
474780,120816,US Fund Target-Date 2040
474835,120816,US Fund Target-Date 2040
474870,120816,US Fund Target-Date 2040
474896,120816,US Fund Target-Date 2040
474938,120816,US Fund Target-Date 2040
474977,120816,US Fund Target-Date 2040
475021,120816,US Fund Target-Date 2040
475119,120816,US Fund Target-Date 2040
475169,120816,US Fund Target-Date 2040
475234,120816,US Fund Target-Date 2040
475337,120816,US Fund Target-Date 2040
475387,120816,US Fund Target-Date 2040
475414,120816,US Fund Target-Date 2040
475467,120816,US Fund Target-Date 2040
475515,120816,US Fund Target-Date 2040
475519,120816,US Fund Target-Date 2040
475605,120816,US Fund Target-Date 2040
475616,120816,US Fund Target-Date 2040
475799,120816,US Fund Target-Date 2040
475805,120816,US Fund Target-Date 2040
475808,120816,US Fund Target-Date 2040
475846,120816,US Fund Target-Date 2040
475879,120816,US Fund Target-Date 2040
475911,120816,US Fund Target-Date 2040
475957,120816,US Fund Target-Date 2040
476031,120816,US Fund Target-Date 2040
476109,120816,US Fund Target-Date 2040
476336,120816,US Fund Target-Date 2040
476423,120816,US Fund Target-Date 2040
476624,120816,US Fund Target-Date 2040
476647,120816,US Fund Target-Date 2040
476654,120816,US Fund Target-Date 2040
476695,120816,US Fund Target-Date 2040
476739,120816,US Fund Target-Date 2040
476921,120816,US Fund Target-Date 2040
476952,120816,US Fund Target-Date 2040
476996,120816,US Fund Target-Date 2040
477004,120816,US Fund Target-Date 2040
477063,120816,US Fund Target-Date 2040
477091,120816,US Fund Target-Date 2040
477110,120816,US Fund Target-Date 2040
477120,120816,US Fund Target-Date 2040
477122,120816,US Fund Target-Date 2040
477201,120816,US Fund Target-Date 2040
477203,120816,US Fund Target-Date 2040
477229,120816,US Fund Target-Date 2040
477316,120816,US Fund Target-Date 2040
477402,120816,US Fund Target-Date 2040
477544,120816,US Fund Target-Date 2040
477690,120816,US Fund Target-Date 2040
477766,120816,US Fund Target-Date 2040
478009,120816,US Fund Target-Date 2040
478119,120816,US Fund Target-Date 2040
478131,120816,US Fund Target-Date 2040
478158,120816,US Fund Target-Date 2040
478268,120816,US Fund Target-Date 2040
478436,120816,US Fund Target-Date 2040
478458,120816,US Fund Target-Date 2040
478476,120816,US Fund Target-Date 2040
478490,120816,US Fund Target-Date 2040
478508,120816,US Fund Target-Date 2040
478622,120816,US Fund Target-Date 2040
478669,120816,US Fund Target-Date 2040
478707,120816,US Fund Target-Date 2040
478712,120816,US Fund Target-Date 2040
478769,120816,US Fund Target-Date 2040
38869,120816,US Fund Target-Date 2040
478782,120816,US Fund Target-Date 2040
478795,120816,US Fund Target-Date 2040
478799,120816,US Fund Target-Date 2040
38875,120816,US Fund Target-Date 2040
478833,120816,US Fund Target-Date 2040
478850,120816,US Fund Target-Date 2040
478859,120816,US Fund Target-Date 2040
478915,120816,US Fund Target-Date 2040
479012,120816,US Fund Target-Date 2040
479051,120816,US Fund Target-Date 2040
479059,120816,US Fund Target-Date 2040
479079,120816,US Fund Target-Date 2040
479157,120816,US Fund Target-Date 2040
479200,120816,US Fund Target-Date 2040
479206,120816,US Fund Target-Date 2040
479210,120816,US Fund Target-Date 2040
479242,120816,US Fund Target-Date 2040
479269,120816,US Fund Target-Date 2040
479353,120816,US Fund Target-Date 2040
479465,120816,US Fund Target-Date 2040
479565,120816,US Fund Target-Date 2040
479702,120816,US Fund Target-Date 2040
479828,120816,US Fund Target-Date 2040
479834,120816,US Fund Target-Date 2040
479837,120816,US Fund Target-Date 2040
479904,120816,US Fund Target-Date 2040
479925,120816,US Fund Target-Date 2040
479941,120816,US Fund Target-Date 2040
479942,120816,US Fund Target-Date 2040
479946,120816,US Fund Target-Date 2040
38988,120816,US Fund Target-Date 2040
480003,120816,US Fund Target-Date 2040
480017,120816,US Fund Target-Date 2040
480043,120816,US Fund Target-Date 2040
480159,120816,US Fund Target-Date 2040
480173,120816,US Fund Target-Date 2040
480217,120816,US Fund Target-Date 2040
39014,120816,US Fund Target-Date 2040
480229,120816,US Fund Target-Date 2040
480238,120816,US Fund Target-Date 2040
480249,120816,US Fund Target-Date 2040
480281,120816,US Fund Target-Date 2040
480353,120816,US Fund Target-Date 2040
480434,120816,US Fund Target-Date 2040
480451,120816,US Fund Target-Date 2040
480474,120816,US Fund Target-Date 2040
480647,120816,US Fund Target-Date 2040
480735,120816,US Fund Target-Date 2040
480760,120816,US Fund Target-Date 2040
480819,120816,US Fund Target-Date 2040
480826,120816,US Fund Target-Date 2040
480828,120816,US Fund Target-Date 2040
480837,120816,US Fund Target-Date 2040
480869,120816,US Fund Target-Date 2040
481026,120816,US Fund Target-Date 2040
481039,120816,US Fund Target-Date 2040
481068,120816,US Fund Target-Date 2040
481072,120816,US Fund Target-Date 2040
481074,120816,US Fund Target-Date 2040
481085,120816,US Fund Target-Date 2040
39102,120816,US Fund Target-Date 2040
481106,120816,US Fund Target-Date 2040
481116,120816,US Fund Target-Date 2040
481122,120816,US Fund Target-Date 2040
481162,120816,US Fund Target-Date 2040
481174,120816,US Fund Target-Date 2040
481231,120816,US Fund Target-Date 2040
481241,120816,US Fund Target-Date 2040
481262,120816,US Fund Target-Date 2040
481265,120816,US Fund Target-Date 2040
481273,120816,US Fund Target-Date 2040
481325,120816,US Fund Target-Date 2040
481328,120816,US Fund Target-Date 2040
481372,120816,US Fund Target-Date 2040
481389,120816,US Fund Target-Date 2040
481401,120816,US Fund Target-Date 2040
481654,120816,US Fund Target-Date 2040
481665,120816,US Fund Target-Date 2040
481695,120816,US Fund Target-Date 2040
481719,120816,US Fund Target-Date 2040
481737,120816,US Fund Target-Date 2040
481743,120816,US Fund Target-Date 2040
481843,120816,US Fund Target-Date 2040
481915,120816,US Fund Target-Date 2040
481918,120816,US Fund Target-Date 2040
481922,120816,US Fund Target-Date 2040
482039,120816,US Fund Target-Date 2040
482225,120816,US Fund Target-Date 2040
482290,120816,US Fund Target-Date 2040
482291,120816,US Fund Target-Date 2040
482339,120816,US Fund Target-Date 2040
482357,120816,US Fund Target-Date 2040
482368,120816,US Fund Target-Date 2040
482420,120816,US Fund Target-Date 2040
482473,120816,US Fund Target-Date 2040
482478,120816,US Fund Target-Date 2040
482621,120816,US Fund Target-Date 2040
482646,120816,US Fund Target-Date 2040
482659,120816,US Fund Target-Date 2040
482660,120816,US Fund Target-Date 2040
482686,120816,US Fund Target-Date 2040
482702,120816,US Fund Target-Date 2040
482760,120816,US Fund Target-Date 2040
482801,120816,US Fund Target-Date 2040
482809,120816,US Fund Target-Date 2040
482827,120816,US Fund Target-Date 2040
482879,120816,US Fund Target-Date 2040
482899,120816,US Fund Target-Date 2040
482930,120816,US Fund Target-Date 2040
483106,120816,US Fund Target-Date 2040
483142,120816,US Fund Target-Date 2040
483168,120816,US Fund Target-Date 2040
483173,120816,US Fund Target-Date 2040
483203,120816,US Fund Target-Date 2040
483241,120816,US Fund Target-Date 2040
483250,120816,US Fund Target-Date 2040
483296,120816,US Fund Target-Date 2040
483331,120816,US Fund Target-Date 2040
483347,120816,US Fund Target-Date 2040
483370,120816,US Fund Target-Date 2040
483570,120816,US Fund Target-Date 2040
483671,120816,US Fund Target-Date 2040
483685,120816,US Fund Target-Date 2040
483704,120816,US Fund Target-Date 2040
483725,120816,US Fund Target-Date 2040
483729,120816,US Fund Target-Date 2040
483757,120816,US Fund Target-Date 2040
483868,120816,US Fund Target-Date 2040
483988,120816,US Fund Target-Date 2040
484011,120816,US Fund Target-Date 2040
484015,120816,US Fund Target-Date 2040
484018,120816,US Fund Target-Date 2040
484028,120816,US Fund Target-Date 2040
484058,120816,US Fund Target-Date 2040
484108,120816,US Fund Target-Date 2040
484127,120816,US Fund Target-Date 2040
484157,120816,US Fund Target-Date 2040
484198,120816,US Fund Target-Date 2040
484206,120816,US Fund Target-Date 2040
484261,120816,US Fund Target-Date 2040
484294,120816,US Fund Target-Date 2040
484422,120816,US Fund Target-Date 2040
484440,120816,US Fund Target-Date 2040
484454,120816,US Fund Target-Date 2040
484591,120816,US Fund Target-Date 2040
484597,120816,US Fund Target-Date 2040
484631,120816,US Fund Target-Date 2040
484635,120816,US Fund Target-Date 2040
484717,120816,US Fund Target-Date 2040
484736,120816,US Fund Target-Date 2040
484819,120816,US Fund Target-Date 2040
484844,120816,US Fund Target-Date 2040
484930,120816,US Fund Target-Date 2040
485008,120816,US Fund Target-Date 2040
485034,120816,US Fund Target-Date 2040
485058,120816,US Fund Target-Date 2040
485091,120816,US Fund Target-Date 2040
485114,120816,US Fund Target-Date 2040
485137,120816,US Fund Target-Date 2040
485263,120816,US Fund Target-Date 2040
485277,120816,US Fund Target-Date 2040
485348,120816,US Fund Target-Date 2040
485398,120816,US Fund Target-Date 2040
485402,120816,US Fund Target-Date 2040
485442,120816,US Fund Target-Date 2040
485474,120816,US Fund Target-Date 2040
485491,120816,US Fund Target-Date 2040
485528,120816,US Fund Target-Date 2040
485531,120816,US Fund Target-Date 2040
485556,120816,US Fund Target-Date 2040
485608,120816,US Fund Target-Date 2040
485672,120816,US Fund Target-Date 2040
485690,120816,US Fund Target-Date 2040
485805,120816,US Fund Target-Date 2040
485905,120816,US Fund Target-Date 2040
485925,120816,US Fund Target-Date 2040
485992,120816,US Fund Target-Date 2040
486028,120816,US Fund Target-Date 2040
486073,120816,US Fund Target-Date 2040
486113,120816,US Fund Target-Date 2040
486189,120816,US Fund Target-Date 2040
486238,120816,US Fund Target-Date 2040
39616,120816,US Fund Target-Date 2040
486312,120816,US Fund Target-Date 2040
486332,120816,US Fund Target-Date 2040
486337,120816,US Fund Target-Date 2040
486346,120816,US Fund Target-Date 2040
486353,120816,US Fund Target-Date 2040
486507,120816,US Fund Target-Date 2040
486536,120816,US Fund Target-Date 2040
486573,120816,US Fund Target-Date 2040
486681,120816,US Fund Target-Date 2040
486801,120816,US Fund Target-Date 2040
486806,120816,US Fund Target-Date 2040
486840,120816,US Fund Target-Date 2040
486881,120816,US Fund Target-Date 2040
486882,120816,US Fund Target-Date 2040
486933,120816,US Fund Target-Date 2040
487003,120816,US Fund Target-Date 2040
487007,120816,US Fund Target-Date 2040
487060,120816,US Fund Target-Date 2040
487125,120816,US Fund Target-Date 2040
487139,120816,US Fund Target-Date 2040
487160,120816,US Fund Target-Date 2040
487168,120816,US Fund Target-Date 2040
487269,120816,US Fund Target-Date 2040
487293,120816,US Fund Target-Date 2040
487297,120816,US Fund Target-Date 2040
487391,120816,US Fund Target-Date 2040
487429,120816,US Fund Target-Date 2040
487453,120816,US Fund Target-Date 2040
487538,120816,US Fund Target-Date 2040
487602,120816,US Fund Target-Date 2040
487604,120816,US Fund Target-Date 2040
487676,120816,US Fund Target-Date 2040
487686,120816,US Fund Target-Date 2040
487699,120816,US Fund Target-Date 2040
487718,120816,US Fund Target-Date 2040
487731,120816,US Fund Target-Date 2040
487789,120816,US Fund Target-Date 2040
487840,120816,US Fund Target-Date 2040
488044,120816,US Fund Target-Date 2040
488057,120816,US Fund Target-Date 2040
488074,120816,US Fund Target-Date 2040
488104,120816,US Fund Target-Date 2040
488161,120816,US Fund Target-Date 2040
488192,120816,US Fund Target-Date 2040
488393,120816,US Fund Target-Date 2040
488549,120816,US Fund Target-Date 2040
488574,120816,US Fund Target-Date 2040
488695,120816,US Fund Target-Date 2040
488696,120816,US Fund Target-Date 2040
488785,120816,US Fund Target-Date 2040
488827,120816,US Fund Target-Date 2040
488835,120816,US Fund Target-Date 2040
488857,120816,US Fund Target-Date 2040
488937,120816,US Fund Target-Date 2040
488974,120816,US Fund Target-Date 2040
488978,120816,US Fund Target-Date 2040
489005,120816,US Fund Target-Date 2040
39900,120816,US Fund Target-Date 2040
489166,120816,US Fund Target-Date 2040
489215,120816,US Fund Target-Date 2040
489268,120816,US Fund Target-Date 2040
489697,120816,US Fund Target-Date 2040
489914,120816,US Fund Target-Date 2040
489971,120816,US Fund Target-Date 2040
490018,120816,US Fund Target-Date 2040
490045,120816,US Fund Target-Date 2040
490102,120816,US Fund Target-Date 2040
40008,120816,US Fund Target-Date 2040
490176,120816,US Fund Target-Date 2040
490258,120816,US Fund Target-Date 2040
490444,120816,US Fund Target-Date 2040
490692,120816,US Fund Target-Date 2040
490774,120816,US Fund Target-Date 2040
490863,120816,US Fund Target-Date 2040
490886,120816,US Fund Target-Date 2040
490919,120816,US Fund Target-Date 2040
491146,120816,US Fund Target-Date 2040
491168,120816,US Fund Target-Date 2040
491227,120816,US Fund Target-Date 2040
491282,120816,US Fund Target-Date 2040
491322,120816,US Fund Target-Date 2040
491380,120816,US Fund Target-Date 2040
491636,120816,US Fund Target-Date 2040
491766,120816,US Fund Target-Date 2040
491790,120816,US Fund Target-Date 2040
491951,120816,US Fund Target-Date 2040
492000,120816,US Fund Target-Date 2040
492141,120816,US Fund Target-Date 2040
40208,120816,US Fund Target-Date 2040
492214,120816,US Fund Target-Date 2040
492374,120816,US Fund Target-Date 2040
492381,120816,US Fund Target-Date 2040
492414,120816,US Fund Target-Date 2040
40237,120816,US Fund Target-Date 2040
492731,120816,US Fund Target-Date 2040
492929,120816,US Fund Target-Date 2040
493055,120816,US Fund Target-Date 2040
493062,120816,US Fund Target-Date 2040
493104,120816,US Fund Target-Date 2040
493137,120816,US Fund Target-Date 2040
493158,120816,US Fund Target-Date 2040
493182,120816,US Fund Target-Date 2040
493253,120816,US Fund Target-Date 2040
493255,120816,US Fund Target-Date 2040
493293,120816,US Fund Target-Date 2040
493304,120816,US Fund Target-Date 2040
493345,120816,US Fund Target-Date 2040
493457,120816,US Fund Target-Date 2040
493496,120816,US Fund Target-Date 2040
493673,120816,US Fund Target-Date 2040
493676,120816,US Fund Target-Date 2040
493742,120816,US Fund Target-Date 2040
493823,120816,US Fund Target-Date 2040
493944,120816,US Fund Target-Date 2040
494065,120816,US Fund Target-Date 2040
494082,120816,US Fund Target-Date 2040
494189,120816,US Fund Target-Date 2040
494628,120816,US Fund Target-Date 2040
494629,120816,US Fund Target-Date 2040
494949,120816,US Fund Target-Date 2040
495083,120816,US Fund Target-Date 2040
495086,120816,US Fund Target-Date 2040
495093,120816,US Fund Target-Date 2040
495123,120816,US Fund Target-Date 2040
495154,120816,US Fund Target-Date 2040
495209,120816,US Fund Target-Date 2040
495381,120816,US Fund Target-Date 2040
495406,120816,US Fund Target-Date 2040
495562,120816,US Fund Target-Date 2040
495565,120816,US Fund Target-Date 2040
495700,120816,US Fund Target-Date 2040
495754,120816,US Fund Target-Date 2040
40568,120816,US Fund Target-Date 2040
495777,120816,US Fund Target-Date 2040
495842,120816,US Fund Target-Date 2040
496107,120816,US Fund Target-Date 2040
496250,120816,US Fund Target-Date 2040
496453,120816,US Fund Target-Date 2040
496472,120816,US Fund Target-Date 2040
496492,120816,US Fund Target-Date 2040
496646,120816,US Fund Target-Date 2040
496685,120816,US Fund Target-Date 2040
496784,120816,US Fund Target-Date 2040
496840,120816,US Fund Target-Date 2040
496867,120816,US Fund Target-Date 2040
496979,120816,US Fund Target-Date 2040
496988,120816,US Fund Target-Date 2040
497054,120816,US Fund Target-Date 2040
497089,120816,US Fund Target-Date 2040
497147,120816,US Fund Target-Date 2040
497149,120816,US Fund Target-Date 2040
497248,120816,US Fund Target-Date 2040
497365,120816,US Fund Target-Date 2040
497478,120816,US Fund Target-Date 2040
40743,120816,US Fund Target-Date 2040
497554,120816,US Fund Target-Date 2040
497618,120816,US Fund Target-Date 2040
497627,120816,US Fund Target-Date 2040
497736,120816,US Fund Target-Date 2040
497797,120816,US Fund Target-Date 2040
497862,120816,US Fund Target-Date 2040
497875,120816,US Fund Target-Date 2040
497909,120816,US Fund Target-Date 2040
497977,120816,US Fund Target-Date 2040
497979,120816,US Fund Target-Date 2040
498107,120816,US Fund Target-Date 2040
498156,120816,US Fund Target-Date 2040
498390,120816,US Fund Target-Date 2040
498391,120816,US Fund Target-Date 2040
498420,120816,US Fund Target-Date 2040
498435,120816,US Fund Target-Date 2040
